id,source,title,text,url,score,num_comments,created_utc,domain,domain_category,topic_category,title_length,age_days,engagement_score,snapshot_utc,opportunity_id,retrieval_rank,retrieval_distance,similarity,engagement_raw,comments_raw,days_old,freshness_score,trend_score,effort,effort_score,diversity_domain,final_score,reranked_score,rank,why
47504617,hackernews,Integrating Rust into ML Workflows,,https://news.ycombinator.com/item?id=47504617,13,1,2026-03-24T15:58:11Z,animaj.com,other,Machine Learning,34,72,0.3670559359268464,2026-06-04T23:11:05Z,hackernews::47504617,34,0.9937102794647217,0.5015773908074966,13,1,72,0.012341957000998662,0.008087737127371273,low,1.0,Machine Learning,0.40178108031162973,0.4517810803116297,11,"['matches your interest in Machine Learning', 'low effort to engage', '50% semantic match']"
48350096,hackernews,"G7 Agrees on Shared Language Around Open-Source AI, Open Weights AI",,https://news.ycombinator.com/item?id=48350096,4,0,2026-05-31T21:49:33Z,phoronix.com,other,unknown,67,4,0.2181472629363386,2026-06-04T23:11:05Z,hackernews::48350096,94,1.0573889017105103,0.4860529767457195,4,0,4,0.19889958734525448,0.0,low,1.0,phoronix.com,0.3921882302246297,0.44218823022462966,12,"['matches your interest in phoronix.com', 'low effort to engage', 'posted this week']"
48356880,hackernews,Mellum2 Goes Open Source: A Fast Model for AI Workflows,,https://news.ycombinator.com/item?id=48356880,7,0,2026-06-01T13:52:30Z,blog.jetbrains.com,other,Trending Open-Source,55,3,0.2818527370636613,2026-06-04T23:11:05Z,hackernews::48356880,3,0.9028599262237549,0.5255247568245921,7,0,3,0.24896836313617607,0.0,low,1.0,Trending Open-Source,0.43020194245422516,0.43020194245422516,13,"['matches your interest in Trending Open-Source', 'low effort to engage', 'posted this week']"
48362351,hackernews,Open Source Initiative Helps G7 Deliver Vision on AI Openness,,https://news.ycombinator.com/item?id=48362351,3,1,2026-06-01T20:40:32Z,opensource.org,other,Trending Open-Source,61,3,0.2181472629363386,2026-06-04T23:11:05Z,hackernews::48362351,35,0.9939608573913574,0.5015143583652247,3,1,3,0.24896836313617607,0.19410569105691056,low,1.0,Trending Open-Source,0.4260667374277364,0.4260667374277364,14,"['matches your interest in Trending Open-Source', 'low effort to engage', 'posted this week']"
48307729,hackernews,Open Source Code Review Agent,,https://news.ycombinator.com/item?id=48307729,5,3,2026-05-28T12:03:03Z,github.com,developer_tools,Trending Open-Source,29,7,0.2978173459810155,2026-06-04T23:11:05Z,hackernews::48307729,66,1.0330179929733276,0.4918795620384456,5,3,7,0.12379642365887207,0.24956445993031356,low,1.0,Trending Open-Source,0.42443518165536587,0.42443518165536587,15,"['matches your interest in Trending Open-Source', 'low effort to engage', 'posted this week']"
48369717,hackernews,Mellum2 Goes Open Source: A Fast Model for AI Workflows,,https://news.ycombinator.com/item?id=48369717,3,0,2026-06-02T13:03:21Z,blog.jetbrains.com,other,Trending Open-Source,55,2,0.18790182470910757,2026-06-04T23:11:05Z,hackernews::48369717,4,0.9028599262237549,0.5255247568245921,3,0,2,0.332416322787712,0.0,low,1.0,Trending Open-Source,0.4239289539310448,0.4239289539310448,16,"['matches your interest in Trending Open-Source', 'low effort to engage', 'posted this week']"
41500840,hackernews,PR-Agent — extension that adds AI chat to code reviews on GitHub,,https://news.ycombinator.com/item?id=41500840,24,15,2024-09-10T14:00:23Z,chromewebstore.google.com,other,Trending Open-Source,64,632,0.49999999999999994,2026-06-04T23:11:05Z,hackernews::41500840,69,1.0344269275665283,0.49153891272769673,24,15,632,0.00020643602330336743,0.013820816610064835,low,1.0,Trending Open-Source,0.4226055577919655,0.4226055577919655,17,"['matches your interest in Trending Open-Source', 'low effort to engage', '49% semantic match']"
42281242,hackernews,Learnings after 4 years working with 50+ companies on data engineering projects,,https://news.ycombinator.com/item?id=42281242,4,0,2024-11-30T12:39:39Z,javisantana.com,other,Python Data Eng,79,551,0.2181472629363386,2026-06-04T23:11:05Z,hackernews::42281242,23,0.9781399965286255,0.5055253934275976,4,0,551,0.00043857026094930524,0.0,low,1.0,Python Data Eng,0.371181665168829,0.421181665168829,18,"['matches your interest in Python Data Eng', 'low effort to engage', '51% semantic match']"
44430110,hackernews,VSCode open-source AI editor : First Milestone,,https://news.ycombinator.com/item?id=44430110,3,1,2025-07-01T02:46:55Z,code.visualstudio.com,other,Developer Tools,46,338,0.2181472629363386,2026-06-04T23:11:05Z,hackernews::44430110,43,1.0022258758544922,0.49944414966329853,3,1,339,0.001569706286916417,0.0017177494783797394,low,1.0,Developer Tools,0.3687865508266275,0.41878655082662747,19,"['matches your interest in Developer Tools', 'low effort to engage', '50% semantic match']"
41657595,hackernews,We need to build the GitHub of scientific data,,https://news.ycombinator.com/item?id=41657595,17,14,2024-09-26T12:30:21Z,vishnurnair.substack.com,other,Trending Open-Source,46,616,0.4697545617727689,2026-06-04T23:11:05Z,hackernews::41657595,75,1.0388507843017578,0.49047238164732515,17,14,616,0.0002474590856498251,0.013234478935698447,low,1.0,Trending Open-Source,0.41602405085226746,0.41602405085226746,20,"['matches your interest in Trending Open-Source', 'low effort to engage', '49% semantic match']"
42085018,hackernews,"Replicating GPT-2, the most dangerous NLP model (2019)",,https://news.ycombinator.com/item?id=42085018,2,0,2024-11-08T07:40:04Z,datascienceathome.com,other,AI Research,54,573,0.14890867299050775,2026-06-04T23:11:05Z,hackernews::42085018,12,0.9532992839813232,0.5119543165764872,2,0,573,0.0003690408293353909,0.0,low,1.0,AI Research,0.36021653318192115,0.41021653318192114,21,"['matches your interest in AI Research', 'low effort to engage', '51% semantic match']"
48373163,hackernews,Open source AI native hedge fund,,https://news.ycombinator.com/item?id=48373163,3,0,2026-06-02T17:17:39Z,github.com,developer_tools,Trending Open-Source,32,2,0.18790182470910757,2026-06-04T23:11:05Z,hackernews::48373163,58,1.0231386423110962,0.4942814986014344,3,0,2,0.332416322787712,0.0,low,1.0,Trending Open-Source,0.4098694877306238,0.4098694877306238,22,"['matches your interest in Trending Open-Source', 'low effort to engage', 'posted this week']"
41140162,hackernews,Where Are Large Language Models for Code Generation on GitHub?,,https://news.ycombinator.com/item?id=41140162,13,7,2024-08-02T16:23:01Z,arxiv.org,research,Trending Open-Source,62,671,0.41266222922086687,2026-06-04T23:11:05Z,hackernews::41140162,29,0.9909495115280151,0.5022729075799212,13,7,671,0.00011462631820265915,0.0060748427901566645,low,1.0,Trending Open-Source,0.409179932481884,0.409179932481884,23,"['matches your interest in Trending Open-Source', 'low effort to engage', '50% semantic match']"
47485676,hackernews,Programming Languages for Data Science and Analytics,,https://news.ycombinator.com/item?id=47485676,1,1,2026-03-23T05:07:28Z,csweb.rice.edu,other,unknown,52,73,0.14890867299050775,2026-06-04T23:11:05Z,hackernews::47485676,56,1.0206061601638794,0.4949009954116422,1,1,74,0.011976157725813848,0.00786914963744232,low,1.0,csweb.rice.edu,0.35507052115595683,0.4050705211559568,24,"['matches your interest in csweb.rice.edu', 'low effort to engage', '49% semantic match']"
47874456,hackernews,Ombre – open-source AI infrastructure,,https://news.ycombinator.com/item?id=47874456,2,0,2026-04-23T11:30:35Z,github.com,developer_tools,unknown,37,42,0.14890867299050775,2026-06-04T23:11:05Z,hackernews::47874456,65,1.0318771600723267,0.49215573640505117,2,0,42,0.02191228687501999,0.0,low,1.0,developer_tools,0.3545386590116276,0.4045386590116276,25,"['matches your interest in developer tools', 'low effort to engage', '49% semantic match']"
